account_id,account_name,global_region,industry_vertical,contract_tier,annual_contract_value,continued_decline_probability,priority_tier,on_churn_radar_aug,flag_reason,suggested_action,triage_note
ACC_0702,BizCorp_0702,EMEA,Financial Services,Premium,69840,0.4034,Medium,No,API usage fell -9% last month,"Open with the drop-off itself: ask what changed operationally last month (an integration issue, a champion leaving, a competing tool).",Medium priority - watch
ACC_0344,BizCorp_0344,AMER,Technology,Standard,14400,0.4028,Low,No,Active seats fell -11% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0395,BizCorp_0395,EMEA,Healthcare,Standard,32640,0.4023,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0707,BizCorp_0707,AMER,Retail,Enterprise,248400,0.4012,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0834,BizCorp_0834,EMEA,Healthcare,Enterprise,133920,0.4001,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0756,BizCorp_0756,EMEA,Logistics,Enterprise,137700,0.3995,Low,No,Active seats fell -10% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0056,BizCorp_0056,EMEA,Retail,Premium,37440,0.3958,Low,No,API usage fell -14% last month,"Open with the drop-off itself: ask what changed operationally last month (an integration issue, a champion leaving, a competing tool).",Lower priority within the at-risk pool
ACC_0146,BizCorp_0146,EMEA,Retail,Standard,16320,0.3914,Low,No,Active seats fell -10% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0768,BizCorp_0768,APAC,Retail,Standard,15360,0.3908,Low,No,API usage fell -18% last month,"Open with the drop-off itself: ask what changed operationally last month (an integration issue, a champion leaving, a competing tool).",Lower priority within the at-risk pool
ACC_0751,BizCorp_0751,EMEA,Logistics,Standard,17280,0.39,Low,No,API usage fell -4% and active seats fell +0% together,This is not just a usage dip; fewer people are logging in at all. Prioritize an executive-sponsor call over a routine support touch.,Lower priority within the at-risk pool
ACC_0850,BizCorp_0850,AMER,Retail,Standard,7680,0.39,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0124,BizCorp_0124,APAC,Manufacturing,Enterprise,131760,0.3896,Low,No,Active seats fell -5% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0759,BizCorp_0759,EMEA,Healthcare,Standard,13440,0.3881,Low,No,Active seats fell -7% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0361,BizCorp_0361,AMER,Manufacturing,Standard,12480,0.3875,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0614,BizCorp_0614,EMEA,Healthcare,Premium,102240,0.3868,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0035,BizCorp_0035,APAC,Retail,Standard,15360,0.3827,Low,No,Active seats fell -11% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0725,BizCorp_0725,AMER,Logistics,Enterprise,131760,0.3823,Low,No,API usage fell -13% last month,"Open with the drop-off itself: ask what changed operationally last month (an integration issue, a champion leaving, a competing tool).",Lower priority within the at-risk pool
ACC_0907,BizCorp_0907,APAC,Financial Services,Standard,4800,0.3821,Low,No,API usage fell -23% last month,"Open with the drop-off itself: ask what changed operationally last month (an integration issue, a champion leaving, a competing tool).",Lower priority within the at-risk pool
ACC_0306,BizCorp_0306,AMER,Technology,Premium,69120,0.3818,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0382,BizCorp_0382,APAC,Technology,Enterprise,413100,0.3807,Low,No,API usage fell -18% and active seats fell +6% together,This is not just a usage dip; fewer people are logging in at all. Prioritize an executive-sponsor call over a routine support touch.,Lower priority within the at-risk pool
ACC_0817,BizCorp_0817,EMEA,Retail,Enterprise,105300,0.3806,Low,No,API usage fell -6% last month,"Open with the drop-off itself: ask what changed operationally last month (an integration issue, a champion leaving, a competing tool).",Lower priority within the at-risk pool
ACC_0979,BizCorp_0979,EMEA,Retail,Standard,7680,0.3802,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0921,BizCorp_0921,AMER,Financial Services,Premium,20160,0.3801,Low,No,Active seats fell -4% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0856,BizCorp_0856,APAC,Technology,Premium,30240,0.3786,Low,No,Active seats fell -12% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0916,BizCorp_0916,APAC,Technology,Enterprise,113940,0.3772,Low,No,Active seats fell -7% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0736,BizCorp_0736,EMEA,Retail,Enterprise,236520,0.3754,Low,No,Active seats fell -3% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0792,BizCorp_0792,EMEA,Healthcare,Enterprise,124200,0.3753,Low,No,Active seats fell -8% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0091,BizCorp_0091,AMER,Logistics,Standard,17280,0.375,Low,No,API usage fell -16% last month,"Open with the drop-off itself: ask what changed operationally last month (an integration issue, a champion leaving, a competing tool).",Lower priority within the at-risk pool
ACC_0611,BizCorp_0611,EMEA,Manufacturing,Enterprise,77220,0.3745,Low,No,Active seats fell -11% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0700,BizCorp_0700,APAC,Financial Services,Standard,11520,0.3745,Low,No,API usage fell -12% and active seats fell +0% together,This is not just a usage dip; fewer people are logging in at all. Prioritize an executive-sponsor call over a routine support touch.,Lower priority within the at-risk pool
ACC_0996,BizCorp_0996,EMEA,Manufacturing,Premium,39600,0.3744,Low,No,Active seats fell -3% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0121,BizCorp_0121,APAC,Healthcare,Standard,3840,0.3728,Low,No,API usage fell -18% last month,"Open with the drop-off itself: ask what changed operationally last month (an integration issue, a champion leaving, a competing tool).",Lower priority within the at-risk pool
ACC_0284,BizCorp_0284,APAC,Financial Services,Enterprise,207900,0.3721,Low,No,API usage fell -12% and active seats fell -8% together,This is not just a usage dip; fewer people are logging in at all. Prioritize an executive-sponsor call over a routine support touch.,Lower priority within the at-risk pool
ACC_0814,BizCorp_0814,AMER,Logistics,Enterprise,86940,0.3718,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0674,BizCorp_0674,EMEA,Healthcare,Enterprise,252180,0.37,Low,No,Active seats fell -8% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0585,BizCorp_0585,EMEA,Technology,Standard,6720,0.3687,Low,No,API usage fell -10% last month,"Open with the drop-off itself: ask what changed operationally last month (an integration issue, a champion leaving, a competing tool).",Lower priority within the at-risk pool
ACC_0953,BizCorp_0953,AMER,Retail,Standard,2880,0.3684,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0539,BizCorp_0539,AMER,Technology,Premium,69120,0.3679,Low,No,API usage fell -15% last month,"Open with the drop-off itself: ask what changed operationally last month (an integration issue, a champion leaving, a competing tool).",Lower priority within the at-risk pool
ACC_0513,BizCorp_0513,AMER,Financial Services,Premium,30960,0.3667,Low,No,API usage fell -14% and active seats fell -7% together,This is not just a usage dip; fewer people are logging in at all. Prioritize an executive-sponsor call over a routine support touch.,Lower priority within the at-risk pool
ACC_0457,BizCorp_0457,EMEA,Logistics,Enterprise,172800,0.3654,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0808,BizCorp_0808,EMEA,Technology,Premium,50400,0.365,Low,No,API usage fell -12% last month,"Open with the drop-off itself: ask what changed operationally last month (an integration issue, a champion leaving, a competing tool).",Lower priority within the at-risk pool
ACC_0832,BizCorp_0832,EMEA,Financial Services,Premium,46800,0.3642,Low,No,Active seats fell -12% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0266,BizCorp_0266,EMEA,Logistics,Enterprise,96120,0.3622,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0514,BizCorp_0514,AMER,Technology,Premium,107280,0.3592,Low,No,Active seats fell -5% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0629,BizCorp_0629,AMER,Financial Services,Standard,19200,0.3585,Low,No,API usage fell -19% last month,"Open with the drop-off itself: ask what changed operationally last month (an integration issue, a champion leaving, a competing tool).",Lower priority within the at-risk pool
